素虎·曼陀吉尼（清华店）,海淀区,北京市海淀区中关村东路1号院3号楼（清华科技园创业大厦111号）,"10:40-14:00,17:00-20:00",素食,,4.8,361,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减20;满100减38,折扣商品5.36折起",010-82102287,24,手工水饺-200,糯米鸡-200,粗粮组合-80,紫菜汤-80,大云吞-70
一品香家常菜,海淀区,海定区温泉镇白家疃村东47号平房,"10:00-14:30,16:30-21:30",中式简餐,,4.1,134,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满42元赠送康师傅饮料一份",01052476477,30,素炒饼-50,疙瘩汤大份-40,麻婆豆腐盖饭-40,回锅肉盖饭-30,肉炒饼-30
大话望京小腰(五彩城店),海淀区,北京市海淀区清河三街(厂基建科及河沿家属区)1号平房1-1房间,"00:00-02:00,16:29-23:59",烤串,,4.8,1206,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减17;满100减35;满200减58;满500减115,折扣商品5折起,实际支付78元返7元商家代金券,满58元赠送康师傅软饮一份","15103396537,18201598588",33,精品羊肉串-5000,烤五花肉-3000,望京小腰-2000,烤牛板筋-2000,烤面筋-2000
本是现炒便当外卖专门店,海淀区,北京市海淀区温泉路白家疃尚品园121-123号,"10:20-14:20,16:45-21:15",中式简餐,,5.0,308,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减5;满50减12;满80减20",01056217657,27,大酱汤-300,米饭-300,咖喱鸡块饭套餐-200,石锅拌饭-200,韩式炸酱面-200
MentaPets萌它宠物(世贸天阶店),朝阳区,北京市朝阳区东大桥路8号院3号楼2层2250（尚都soho 鹿茶上二楼）,09:30-21:30,超市便利,超市卖场,0.0,17,"折扣商品5.85折起,领40元券",17344433206,,touchcat-逗猫棒-紫粉条纹条子-1,皇家室内成猫粮2KG-1,PurePaws-高汤白肉猫罐（吞拿鱼+虾）-80g-None,PurePaws-高汤白肉猫罐（吞拿鱼+蟹肉）-80g-None,PurePaws-高汤白肉猫罐（吞拿鱼+鲷鱼）-80g-None
面串虾三结义,海淀区,北京市海淀区温泉镇中心区D2地块商业和项目用地(D28地块温泉镇D28地块D2商业楼一层124),"10:30-13:30,17:15-23:59",面馆,,4.0,877,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减11;满50减15;满80减20","01062462551,18518384467",24,羊肉串-4000,大同招牌刀削面-2000,烤面筋-2000,烤鱼豆腐-2000,羊肉筋-2000
江湖小伙伴,朝阳区,北京市朝阳区霄云路15号15-12,"00:00-01:00,10:30-23:59",美团专送,地方菜,0.0,31,"满35减10;满50减15;满70减25,本店新用户立减1元,实际支付10元返5元商家代金券",15008607771,,羊肉小炒套餐-30,辣爆方便面-30,米饭-20,宁夏凉手抓-10,江湖大盘鸡-10
栗栗家（和平东桥店）,朝阳区,北京市朝阳区和平街十一区甲16号楼1层甲16-3东3号,10:00-21:00,小吃馆,地方小吃,4.4,460,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减7;满40减10;满50减15",18310675234,,糖炒板栗-迁西板栗-m-2000,现烤红薯条-m-500,糖雪球-m-300,五香瓜子-m-200,原味瓜子-m-200
黑泷太郎奶茶(和平街店),朝阳区,北京市朝阳区和平街十一区甲16号楼1层甲16-3东2号,10:00-21:30,甜点饮品,奶茶果汁,4.7,668,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满20减3;满35减12;满80减25;满120减40;满150减50,满20元可使用津贴4元,折扣商品8.8折起,实际支付40元返2元商家代金券",13911523486,19,黑钻牛乳茶(镇店之宝)-900,黑糖姜奶(暖心之选)-200,黑泷拿铁-70,仙草奶茶-50,奥利奥饼干碎-50
天天早餐（山林风林业大学店）,海淀区,北京市海淀区清华东路35号北京林业大学科贸楼1层（含二层）102、103房间,03:00-09:50,美团专送,快餐小吃,4.7,1690,"新用户立减11元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满22减1;满40减2",15321172882,21,五香茶鸡蛋-2000,招牌手工鲜肉小笼包-2000,招牌豆腐脑-2000,无矾油条-2000,招牌鲜肉馄饨.-700
有面儿碳烤羊腿,海淀区,温泉镇尚峰尚水小区尚品园1号楼底商,"11:00-13:30,17:00-22:10",中式烤肉,,4.3,126,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减8;满70减10;满100减23",01062465027,34,烤鸡翅-200,烤羊肉串-100,烤王中王-50,烤羊肉筋-50,烤牛肉串-40
喫辣（吃辣五道口店）,海淀区,北京市海淀区清华东路甲1号B503(2楼),"10:00-14:30,17:00-22:00",美食,川湘菜,4.2,1040,"新用户立减22元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满6减6;满35减12;满60减20,满13元可使用津贴4元,本店新用户立减1元,折扣商品5折起",15712819602,22,米饭-3000,剁椒柴鸡蛋小份-900,口水鸡小份-700,小份干锅土豆片-700,歌乐山辣子鸡套餐-500
晶达园川湘家常菜,海淀区,北京市海淀区白家疃尚品园1号楼1层112、113,10:00-22:00,美团专送,地方菜,0.0,61,满35减6;满50减11;满100减22,010-56912669,33,米饭-90,宫保鸡丁（小份菜）-40,小炒肉（小份菜）-40,矿泉水-20,京酱肉丝-10
老杨饺子馆,海淀区,北京市海淀区白家疃尚品园1号楼1层132,09:00-23:55,饺子,,4.5,2270,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减7;满36减11;满55减15,满26元赠送赠送饮料一瓶","13611253981,13611253981",22,猪肉大葱-2000,猪肉芹菜-2000,腊八醋-2000,鸡蛋韭菜馅水饺-2000,猪肉韭菜-1000
西园海鲜大酒楼,海淀区,北京市海淀区王庄路18号,"11:00-14:00,17:00-21:00",海鲜,,0.0,4,,010-62312980,,干炒牛河-10,扬州炒饭-10,萝卜牛腩煲-10,酸辣土豆丝-10,驰名脆皮烧鹅-10
粉贵人,海淀区,白家疃尚品园底商,09:00-22:00,米粉米线,,4.6,612,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减3;满59减9;满79减12,折扣商品6.63折起","01062400969,15726645675",24,臭豆腐-500,炒粉丝-400,煎鸡蛋-300,盐酥鸡-300,笋干米粉-小份-300
五道双马（五道口店）,海淀区,清华大学东路西口甲1号（凯时广场）,"11:00-15:00,17:00-21:00",日韩料理,日式简餐,4.6,2243,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满9减9;满35减14;满55减20;满80减23;满120减35,折扣商品5折起",13581921385,29,日式炸猪排套餐-2000,日式炸鸡排套餐-2000,炸猪排咖喱饭（25年的经典）-1000,炸鸡排咖喱饭-800,味增汤-700
秦食印象,海淀区,北京市海淀区温泉路尚品楼2号,"07:30-09:40,09:50-21:20",中式简餐,,4.5,1912,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减10;满58减19;满100减30","13716739507,01062483612",19,肉夹馍肥瘦-3000,招牌酸辣粉-2000,肉夹馍纯瘦-2000,鸡汤小馄饨-2000,西葫芦鸡蛋饼-1000
寿司道场（五道口总店）,海淀区,北京市海淀区东王庄33号楼二层-4号,"11:00-13:30,17:30-21:30",刺身寿司,,4.2,912,"新用户立减22元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满50减4;满80减8;满100减12,折扣商品6折起",01056285157,41,三文鱼寿司-500,炸猪排鸡蛋盖饭套餐-400,烤三文鱼寿司-300,烤京葱鸡肉串-300,三文鱼刺身-200
岩山厨房（凯时广场店）,海淀区,清华大学东路西口甲1号（凯时广场）,"10:00-14:00,17:00-21:45",中式简餐,,4.4,2019,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满20减6;满30减11;满45减18;满60减22;满80减28,本店新用户立减1元,满40元赠送虎邦辣酱15g  1袋",01062340720,18,米饭（单点不送）-3000,西红柿炒鸡蛋（小份）-700,外婆下饭菜（小份）-600,水煮肉片（小份）-600,岩山炒饭（单点不送）-500
富瑞隆饺子城家常菜,海淀区,北京市海淀区温泉温泉镇白家疃村408号,10:00-21:40,农家菜,,0.0,70,,13269761995,,麻婆豆腐-30,东北一锅出-20,小土豆红烧肉-20,尖椒肉丝小份-20,肘子-20
伟浩便民超市,海淀区,北京市海淀区温泉镇白家疃村754号平房（白家疃小学）,06:10-23:56,超市便利,超市卖场,5.0,681,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满68减2,折扣商品5.7折起,部分商品满39减10,部分商品满18减5,部分商品满49减15,部分商品满15减3,部分商品满50减11,部分商品满15减5","15010110907,15010002870",
辉来饺子（第15号档口-环保园美食城店）,海淀区,北京市海淀区地锦路7号院15幢-101,10:00-22:30,饺子,,4.5,855,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减4;满35减6.5;满45减8.5;满55减10",13522006683,22,韭菜鸡蛋水饺-2000,猪肉白菜水饺-700,素三鲜水饺-600,猪肉芹菜-400,猪肉酸菜-300
7号面馆（第3档口-环保园美食城店）,海淀区,北京市海淀区地锦路7号院15幢-101,"10:00-12:00,12:00-20:30",面馆,,4.5,452,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满28减3;满50减9;满70减14,折扣商品5.25折起",15010271344,21,牛肉板面（细面）+卤蛋+豆皮-300,香肠-300,卤蛋-200,卤豆皮-200,炸酱面-200
烤肉拌饭(第14档口-环保园美食城店),海淀区,北京市海淀区地锦路7号院15幢-101,08:30-22:30,烤肉拌饭,,4.6,2696,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满22减18;满45减22;满75减25;满100减28;满150减35,本店新用户立减1元,折扣商品5折起,满50元赠送15克辣酱一袋","13552874243,18618114142",22,脆皮烤肉双拼饭【热销】-2000,蜜汁烤肉拌饭【热销】-2000,孜然烤肉拌饭-800,炸烤肠-700,脆皮烤肉双拼饭+百事可乐+鲁西牛肉酱-700
东桥家常菜盖饭羊蝎子,朝阳区,北京市朝阳区和平街十一区甲35号楼2层203,10:00-21:00,铜锅涮肉,,0.0,10,满25减5;满35减8;满50减10,18911622206,,北冰洋-20,炒方便面-10,西红柿鸡蛋盖饭-10,雪碧-10,剁椒鸡蛋盖饭-None
80后花房,昌平区,东沙各庄村东沙广浩集贸市场院内东排7号,00:01-23:59,超市便利,超市卖场,5.0,31,"本店新用户立减3元,折扣商品3.02折起",18301581813,
淮南牛肉汤.美味炒饭（第23号档口-环保园美食城店）,海淀区,北京市海淀区地锦路7号院15幢-101,09:30-21:40,汤类,,4.2,1606,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减5;满38减8;满55减11;满80减15;满100减20",13717811783,19,招牌牛肉汤+葱油饼-3000,葱油饼-2000,油酥芝麻饼-500,荷包蛋-500,牛肉汤-400
秦唐味道（和平里店）,朝阳区,和平街11区甲35号楼,10:00-21:45,家常菜,西北菜,4.5,448,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减7;满45减10;满60减17,折扣商品3.3折起,领2元券;领3元券",01064276929,26,腊汁肉夹馍（肥瘦）-600,羊肉泡馍-300,老陕烩麻食（猫耳朵汤面)-300,腊汁肉夹馍(纯瘦)-300,八宝甄糕-200
粉红玫瑰鲜花店,昌平区,鑫之星市场2街12号,06:00-21:00,超市便利,超市卖场,0.0,19,"满129减6;满259减13,本店新用户立减15元,领8元券,实际支付99元返9元商家代金券","01080769662,01057514138",
幺妹儿盖饭（第21号档口-环保园美食城店）,海淀区,北京市海淀区地锦路7号院15幢-101,08:00-23:00,盖浇饭,,4.2,1334,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,折扣商品4.8折起",15333952285,20,宫保鸡丁盖饭+软饮-700,尖椒肉丝盖饭+软饮-600,西红柿炒鸡蛋盖饭+软饮-400,地三鲜盖饭+软饮-300,小炒肉盖饭+软饮-300
星巴克咖啡代购（三元商圈3店）,朝阳区,星巴克咖啡就近代购：三元商圈,07:40-20:55,咖啡,,5.0,42,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满45减6;满88减12;满128减15;满188减20,折扣商品9.8折起",18910952250,36,美式咖啡A-40,咖啡提拉米苏蛋糕（主营咖啡单点食品不予配送）-10,坚果派对风味酸奶慕斯蛋糕（主营咖啡单点食品不予配送）-10,大蘑菇头形奇亚籽坚果麦芬-10,大蘑菇头形香浓巧克力麦芬（主营咖啡单点点心不予配送）-10
金牌过桥米线（第5档口-环保园美食城店）,海淀区,中关村环保园地锦路7号院翰洋餐厅地下美食城内,08:15-22:00,米粉米线,,4.6,1780,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满20减10;满45减16;满75减25;满100减30;满150减38,本店新用户立减1元,折扣商品6折起,领2元券;领3元券;领5元券",15246763763,23,鱼豆腐+肥牛+素菜-2000,鱼豆腐微辣米线-2000,火腿微辣米线-800,全素微辣米线-700,酥饼（单点不配送）-700
鹿角巷THE ALLEY（霄云路店）,朝阳区,北京市朝阳区小亮马桥西路6号院8幢-1层7-09,10:00-21:00,甜点饮品,奶茶果汁,4.9,1338,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满30减8;满45减12;满60减15;满80减20;满100减25,满3元可使用津贴3元,折扣商品6.6折起,领2元券",18500792258,17,黑糖鹿丸鲜奶-3000,鹿角三巷奶茶-2000,皇家九号奶茶-900,小鹿出抹-700,鹿丸噗哩-600
西施烤冷面手抓饼煎饼(第22号档口-环保园美食城店),海淀区,北京市海淀区地锦路7号院15幢-101,08:00-20:10,煎饼果子,,4.7,775,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减3;满35减5;满45减8,折扣商品7.09折起",13467272946,19,西施烤肠烤冷面-900,烤肠手抓饼-800,西施招牌五谷煎饼-600,烤肠（夹饼里）-500,辣条（夹饼里）-500
叫了一个炸鸡（三元桥店),朝阳区,北京市朝阳区霄云路26号地下一层,"00:00-02:00,10:00-23:59",美食,炸鸡炸串,4.5,1961,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满25减25;满60减31;满80减36;满120减46,折扣商品1.84折起","13699219553,19910502295",23,魔都网红炸鸡-3000,奖励自己一个小鸡腿么么哒~-800,香辣鸡腿堡-700,鸡肉块2块/份 特价（第一份特价0.1）馋嘴美食-700,叫了个超大鸡腿-600
提客披萨烤肉,海淀区,北京市海淀区紫雀路55号院1号楼一层,"11:00-14:30,17:00-21:00",汉堡披萨,意面披萨,5.0,63,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满150减10",010-82469811,53,牛排粗薯 French fries-50,金枪鱼沙拉 Tuna salad-30,土豆泥 Mashed potatoes-20,榴莲披萨10寸Durian   pizza-20,田园沙拉Garden salad-20
汉堡王（北京霄云街27111店）,朝阳区,北京市朝阳区霄云路15号一层15-51号,07:00-21:45,西式快餐,,4.4,1534,"新客爆品专享1元特价商品,新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满60减10;满85减25,折扣商品4.98折起",4008988788,33,王道椒香鸡腿-263,王道嫩香鸡块-179,皇堡-139,王道川蜀鸡翅-123,薯霸王(大)-104
中国兰州牛肉面,海淀区,北京市海淀区温泉镇北清路温阳路地铁站c口,10:00-23:00,家常菜,西北菜,4.2,717,"新用户立减17元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元,满45减3;满55减5;满85减8",13522207414,27,羊肉串-2000,肉筋-600,炒面片-400,烤鱼豆腐-300,兰州炒面-200
